step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
704,CASH_IN,9.92,C149261336,376602.51,376612.43,C250360469,39659.07,39649.15,0,0
704,CASH_OUT,32.26,C793145290,12929.94,12897.68,C226509214,11581.97,11614.23,0,0
704,PAYMENT,203.67,C952298276,47505.08,47301.41,M624108190,751114.8,751318.47,0,0
704,TRANSFER,25.41,C433557201,32680.56,32655.15,C902404027,33268.23,33293.64,0,0
704,PAYMENT,128.13,C722885515,25661.89,25533.76,M844001384,472423.42,472551.55,0,0
704,TRANSFER,82.63,C959979031,12814.75,12732.12,C101807993,3756.98,3839.61,0,0
704,CASH_IN,901.73,C671826961,0.0,901.73,C338021730,33780.71,32878.98,0,0
704,CASH_IN,339.87,C240112270,26279.71,26619.58,C350697907,30592.41,30252.54,0,0
704,CASH_OUT,727.73,C681791827,13781.62,13053.89,C847857835,6602.84,7330.57,0,0
704,CASH_OUT,326.48,C212753319,29948.77,29622.29,C309662906,44096.89,44423.37,0,0
705,DEBIT,494.71,C859047900,21037.77,20543.06,C122765983,5894.68,6389.39,0,0
705,TRANSFER,54.87,C458157125,24053.28,23998.41,C500553930,357058.14,357113.01,0,0
705,PAYMENT,23.16,C441567998,20440.19,20417.03,M298830220,707641.29,707664.45,0,0
705,PAYMENT,423.18,C772146996,0.0,-423.18,M474232666,118875.54,119298.72,0,0
705,CASH_OUT,51.2,C499019187,41964.93,41913.73,C700791048,23949.62,24000.82,0,0
705,CASH_OUT,809.01,C450903040,22870.14,22061.13,C220064959,54634.85,55443.86,0,0
705,PAYMENT,6.15,C721463322,45258.38,45252.23,M331731166,817794.11,817800.26,0,0
705,CASH_OUT,179.31,C452444495,8630.98,8451.67,C793131824,16233.76,16413.07,0,0
705,TRANSFER,739.47,C176265695,1590.78,851.31,C381379149,7976.41,8715.88,0,0
705,PAYMENT,3348.93,C158359298,30443.63,27094.7,M408431424,254863.21,258212.14,0,0
705,CASH_OUT,109.18,C330801594,14254.11,14144.93,C687550945,22037.02,22146.2,0,0
705,PAYMENT,364.44,C570900016,10093.16,9728.72,M146898018,381988.86,382353.3,0,0
705,CASH_IN,76.52,C902382315,41841.35,41917.87,C626490003,20635.86,20559.34,0,0
705,CASH_OUT,1837.74,C674136973,2683.83,846.09,C485446974,259079.63,260917.37,0,0
705,CASH_IN,42.87,C517717328,5352.64,5395.51,C553506518,9833.67,9790.8,0,0
705,TRANSFER,41.58,C588454072,28030.78,27989.2,C563249566,19717.54,19759.12,0,0
705,CASH_OUT,1184.21,C104288423,1568.36,384.15,C509121581,7190.8,8375.01,0,0
705,PAYMENT,18.31,C896435747,0.0,-18.31,M386311650,49170.51,49188.82,0,0
705,PAYMENT,60.06,C822710990,5019.53,4959.47,M832506732,84757.26,84817.32,0,0
705,TRANSFER,330.16,C865062087,824.02,493.86,C943616297,402457.48,402787.64,0,0
705,CASH_IN,139.98,C852330343,48291.93,48431.91,C864376361,58730.78,58590.8,0,0
705,CASH_IN,240.23,C534447983,46419.31,46659.54,C308811196,47138.82,46898.59,0,0
705,PAYMENT,452.65,C882990862,5815.84,5363.19,M927672190,334174.06,334626.71,0,0
705,CASH_IN,227.2,C944246036,33519.1,33746.3,C310265791,42315.9,42088.7,0,0
705,PAYMENT,16.95,C968988330,30985.58,30968.63,M830423424,653263.16,653280.11,0,0
705,PAYMENT,57.32,C968866110,245.05,187.73,M188077422,144713.99,144771.31,0,0
705,DEBIT,684.64,C909532887,38652.22,37967.58,C514977167,48869.51,49554.15,0,0
705,CASH_OUT,29.8,C948454088,978.21,948.41,C493024864,32243.64,32273.44,0,0
705,CASH_OUT,339.01,C721980057,41662.17,41323.16,C843510660,12554.3,12893.31,0,0
705,CASH_IN,6.92,C830932280,0.0,6.92,C979264893,54017.94,54011.02,0,0
705,CASH_OUT,296471.12,C366915288,296471.12,0.0,C271880660,25888.83,322359.95,1,0
705,CASH_OUT,6.07,C723623341,50459.89,50453.82,C592878376,2157.16,2163.23,0,0
705,CASH_OUT,360.62,C933741045,33247.51,32886.89,C895347286,405645.05,406005.67,0,0
705,CASH_OUT,208.22,C668711969,63993.65,63785.43,C663453576,3457.95,3666.17,0,0
705,CASH_IN,964.6,C608172278,4145.7,5110.3,C180757507,36895.15,35930.55,0,0
705,CASH_OUT,1536.72,C287493246,12369.89,10833.17,C201177818,17060.11,18596.83,0,0
705,CASH_OUT,75.95,C690644956,32172.77,32096.82,C106542000,35650.42,35726.37,0,0
705,CASH_IN,246.81,C419586446,15272.45,15519.26,C186119380,25043.44,24796.63,0,0
706,TRANSFER,10.01,C510786651,16871.33,16861.32,C983833162,8807.91,8817.92,0,0
706,CASH_OUT,4.08,C841852819,47070.06,47065.98,C375458243,5118.26,5122.34,0,0
706,CASH_IN,5.59,C843077980,41657.81,41663.4,C130636841,24890.1,24884.51,0,0
706,PAYMENT,77.35,C932682514,18788.76,18711.41,M113154534,890019.98,890097.33,0,0
706,DEBIT,196.82,C999451876,16973.16,16776.34,C743646184,11517.91,11714.73,0,0
706,PAYMENT,51.49,C919376455,41480.71,41429.22,M192639386,49447.22,49498.71,0,0
706,CASH_IN,47.05,C328667745,44406.67,44453.72,C526297406,12322.23,12275.18,0,0
706,CASH_OUT,172.99,C721463322,45252.23,45079.24,C397877393,8130.6,8303.59,0,0
706,CASH_OUT,117.83,C561469111,14704.74,14586.91,C118495314,33237.84,33355.67,0,0
706,CASH_IN,225.28,C312631029,18960.46,19185.74,C282679530,27941.65,27716.37,0,0
706,CASH_OUT,11.73,C232871509,23154.88,23143.15,C165959689,30149.77,30161.5,0,0
706,CASH_OUT,10.71,C448331070,44986.28,44975.57,C230735930,53602.28,53612.99,0,0
706,CASH_IN,13.51,C119710221,5155.78,5169.29,C734903294,26531.03,26517.52,0,0
706,TRANSFER,55.85,C542521576,48328.43,48272.58,C879351284,18670.35,18726.2,0,0
706,CASH_OUT,172.32,C911466515,478749.57,478577.25,C735774304,35514.67,35686.99,0,0
706,PAYMENT,32.71,C964782500,44820.46,44787.75,M137378150,751566.01,751598.72,0,0
706,CASH_IN,40.96,C660241070,29607.31,29648.27,C581484464,20447.65,20406.69,0,0
706,PAYMENT,77.82,C314873460,33096.47,33018.65,M330707325,142293.98,142371.8,0,0
706,PAYMENT,78.18,C540009961,34531.0,34452.82,M643131648,988794.15,988872.33,0,0
706,CASH_IN,80.92,C440554765,10187.65,10268.57,C977667892,19097.92,19017.0,0,0
706,CASH_OUT,220.8,C458533024,24891.31,24670.51,C217107690,30100.9,30321.7,0,0
706,DEBIT,211.05,C888614996,18425.42,18214.37,C295291334,49589.77,49800.82,0,0
706,CASH_IN,4248.71,C733084645,37168.67,41417.38,C800524299,23262.02,19013.31,0,0
706,CASH_OUT,355.5,C147782396,36784.98,36429.48,C833661121,466310.47,466665.97,0,0
706,TRANSFER,37.76,C340381264,22408.46,22370.7,C754450237,29845.53,29883.29,0,0
706,CASH_OUT,36.46,C483036645,108892.2,108855.74,C908831654,22657.5,22693.96,0,0
707,CASH_IN,116.91,C527361863,252.82,369.73,C831173328,34025.13,33908.22,0,0
707,CASH_IN,1393.61,C282530004,21421.06,22814.67,C997536028,38064.99,36671.38,0,0
707,CASH_IN,113.09,C278976120,25954.94,26068.03,C997995558,22926.04,22812.95,0,0
707,PAYMENT,12870.23,C916753592,45893.65,33023.42,M740216305,874619.47,887489.7,0,0
707,TRANSFER,1615.2,C380987138,41276.9,39661.7,C381758090,23193.17,24808.37,0,0
707,CASH_IN,1013.57,C943400094,46629.21,47642.78,C788393909,58161.17,57147.6,0,0
707,PAYMENT,422.92,C123560388,42697.61,42274.69,M571253468,722810.39,723233.31,0,0
707,CASH_OUT,213.29,C201177818,18596.83,18383.54,C650037224,32903.6,33116.89,0,0
707,CASH_IN,79.3,C617928468,50837.91,50917.21,C686643296,44182.62,44103.32,0,0
707,CASH_OUT,300.15,C262776837,18954.36,18654.21,C525911462,26466.04,26766.19,0,0
707,CASH_OUT,536.35,C281543546,37332.33,36795.98,C773589609,15076.95,15613.3,0,0
707,CASH_OUT,645.48,C300320283,21920.04,21274.56,C627178838,46000.79,46646.27,0,0
707,PAYMENT,174.57,C385645905,12.59,-161.98,M558262451,777811.65,777986.22,0,0
707,CASH_IN,67.09,C479368929,28810.54,28877.63,C941218074,84905.57,84838.48,0,0
707,TRANSFER,156.48,C119710221,5169.29,5012.81,C621185197,2455.66,2612.14,0,0
707,CASH_IN,53.69,C234037774,47945.28,47998.97,C190331077,34778.17,34724.48,0,0
707,TRANSFER,213.08,C206042330,3967.12,3754.04,C250109261,45055.72,45268.8,0,0
707,CASH_IN,652.45,C367174292,25087.33,25739.78,C488455084,26264.85,25612.4,0,0
707,PAYMENT,1010.99,C642891872,43978.51,42967.52,M389608532,402044.75,403055.74,0,0
707,CASH_IN,72.5,C254565787,23797.41,23869.91,C727341998,44384.84,44312.34,0,0
707,TRANSFER,5986.51,C719988298,47333.46,41346.95,C928722514,34859.58,40846.09,0,0
707,CASH_IN,38.85,C397906769,7825.12,7863.97,C809662954,13425.43,13386.58,0,0
707,TRANSFER,8.48,C803811403,32602.88,32594.4,C576851318,16715.41,16723.89,0,0
707,CASH_OUT,48.49,C398512709,30209.81,30161.32,C591400650,42898.63,42947.12,0,0
707,CASH_IN,613.75,C348746616,40506.86,41120.61,C320477930,25990.39,25376.64,0,0
707,PAYMENT,33.25,C673718094,36306.9,36273.65,M927771844,870802.21,870835.46,0,0
707,CASH_IN,173.61,C416342363,38995.35,39168.96,C710984549,45035.79,44862.18,0,0
707,CASH_OUT,10.51,C154907314,102.06,91.55,C121049374,-322.8,-312.29,0,0
707,CASH_OUT,218.1,C980291280,2020.12,1802.02,C395148067,39321.07,39539.17,0,0
708,CASH_IN,1632.32,C804953473,36896.23,38528.55,C832304698,27161.19,25528.87,0,0
708,CASH_OUT,1163.18,C196754194,5032.75,3869.57,C360664129,26744.62,27907.8,0,0
708,TRANSFER,67.14,C577289478,22306.3,22239.16,C119008694,34737.22,34804.36,0,0
708,PAYMENT,85.36,C205211703,18918.95,18833.59,M168709302,75375.87,75461.23,0,0
708,PAYMENT,1073.03,C317757409,19635.99,18562.96,M428937842,241575.64,242648.67,0,0
708,CASH_IN,428.26,C977361799,0.0,428.26,C380987138,39661.7,39233.44,0,0
708,CASH_IN,14.08,C499933742,35429.43,35443.51,C784455368,12013.18,11999.1,0,0
708,CASH_OUT,77.05,C476821039,49157.52,49080.47,C487684408,50683.72,50760.77,0,0
708,CASH_IN,59.5,C197184397,454.43,513.93,C650572755,16792.76,16733.26,0,0
708,PAYMENT,186.57,C274393372,66027.85,65841.28,M201912291,223504.47,223691.04,0,0
708,CASH_IN,15.26,C166240793,25204.7,25219.96,C216780289,19656.36,19641.1,0,0
708,PAYMENT,36.23,C375458243,5122.34,5086.11,M364443905,124038.91,124075.14,0,0
708,PAYMENT,69.62,C550567002,32125.43,32055.81,M986726354,921773.91,921843.53,0,0
708,PAYMENT,601.08,C929156663,14689.29,14088.21,M382652496,803128.96,803730.04,0,0
708,CASH_OUT,499.4,C173961203,28967.7,28468.3,C104222348,146.57,645.97,0,0
708,CASH_IN,319.22,C209398598,15619.19,15938.41,C887552802,44768.26,44449.04,0,0
708,CASH_IN,50.92,C642549599,12221.89,12272.81,C816613952,42870.66,42819.74,0,0
708,CASH_IN,1242.9,C164536223,36766.59,38009.49,C316981049,28587.49,27344.59,0,0
708,CASH_IN,417.4,C107038268,40703.06,41120.46,C982949037,137.16,0.0,0,0
708,TRANSFER,16.7,C817871672,23122.92,23106.22,C847259322,21379.02,21395.72,0,0
708,CASH_IN,59.01,C211975183,13521.63,13580.64,C101807993,3839.61,3780.6,0,0
708,CASH_IN,187.41,C288869585,22715.83,22903.24,C534758153,52187.5,52000.09,0,0
708,TRANSFER,5.18,C428085266,18218.41,18213.23,C412084327,35603.52,35608.7,0,0
708,CASH_OUT,47.34,C689445653,5872.18,5824.84,C915630276,24929.32,24976.66,0,0
708,TRANSFER,44.85,C523031098,36154.98,36110.13,C201857918,50373.71,50418.56,0,0
708,CASH_OUT,109.59,C633623850,504.41999999999996,394.83,C418457128,5269.81,5379.4,0,0
708,DEBIT,384.55,C915228933,16163.03,15778.48,C991050401,36733.86,37118.41,0,0
708,DEBIT,49.1,C819408178,22915.22,22866.12,C345223683,47584.84,47633.94,0,0
708,CASH_OUT,83.95,C543955494,33070.14,32986.19,C672704148,23423.5,23507.45,0,0
708,PAYMENT,1353.99,C252262764,26768.13,25414.14,M708670690,75316.84,76670.83,0,0
708,CASH_OUT,61.4,C479478434,28751.15,28689.75,C346398661,13122.14,13183.54,0,0
708,PAYMENT,81.65,C230376290,45871.98,45790.33,M652801605,754313.76,754395.41,0,0
708,PAYMENT,47.17,C714909347,23418.01,23370.84,M995438144,368045.15,368092.32,0,0
708,CASH_OUT,89.9,C180249473,35167.88,35077.98,C394453664,47723.14,47813.04,0,0
708,CASH_IN,31.27,C625935154,7310.68,7341.95,C285476544,15414.15,15382.88,0,0
708,CASH_IN,3384.53,C576051405,44246.0,47630.53,C488749713,43373.16,39988.63,0,0
708,CASH_IN,135.83,C565865061,10729.91,10865.74,C492081098,26555.47,26419.64,0,0
708,DEBIT,269.04,C979461520,46028.38,45759.34,C588129976,16820.06,17089.1,0,0
708,CASH_IN,23.31,C387061935,1761.59,1784.9,C383092394,17309.28,17285.97,0,0
708,CASH_IN,29.93,C100963001,863.82,893.75,C823318089,16910.14,16880.21,0,0
708,PAYMENT,499.76,C521214430,24131.63,23631.87,M491866003,757136.48,757636.24,0,0
708,TRANSFER,883.64,C531098166,59245.56,58361.92,C842579524,30946.61,31830.25,0,0
708,TRANSFER,3.96,C773268049,14717.72,14713.76,C273201467,824.17,828.13,0,0
709,CASH_OUT,280.91,C788533052,16166.89,15885.98,C412203212,23147.38,23428.29,0,0
709,CASH_OUT,225.03,C406939781,27989.41,27764.38,C379895993,17014.89,17239.92,0,0
709,CASH_OUT,203.77,C260564224,25131.31,24927.54,C865003480,43255.64,43459.41,0,0
709,CASH_OUT,428.31,C430065602,29324.71,28896.4,C426027090,7705.79,8134.1,0,0
709,CASH_IN,124.37,C545453000,489.15,613.52,C537051737,31014.61,30890.24,0,0
709,PAYMENT,168.73,C807137709,327884.04,327715.31,M534196655,310925.4,311094.13,0,0
709,CASH_IN,74.98,C938707794,14033.55,14108.53,C334243710,8644.73,8569.75,0,0
709,DEBIT,278.69,C208185683,13172.18,12893.49,C290489052,36710.7,36989.39,0,0
709,CASH_OUT,212.94,C165167326,417427.37,417214.43,C717727345,36378.3,36591.24,0,0
709,PAYMENT,69.26,C842344916,32878.71,32809.45,M401014074,23045.49,23114.75,0,0
709,TRANSFER,152.49,C316985100,334.14,181.65,C453962626,38096.62,38249.11,0,0
709,CASH_OUT,51.28,C617049425,38019.96,37968.68,C802868712,40239.99,40291.27,0,0
709,PAYMENT,89.57,C277410427,14697.54,14607.97,M129767887,287170.2,287259.77,0,0
709,CASH_OUT,341.96,C433530875,13407.57,13065.61,C611321589,28783.19,29125.15,0,0
709,CASH_IN,558.32,C247233523,25515.04,26073.36,C779369844,20874.69,20316.37,0,0
709,CASH_OUT,87.08,C768703605,52993.09,52906.01,C599557264,16544.23,16631.31,0,0
709,CASH_IN,97.21,C770379032,10019.86,10117.07,C489110196,217809.06,217711.85,0,0
709,CASH_OUT,81.72,C788112136,44186.26,44104.54,C365201698,41853.32,41935.04,0,0
709,PAYMENT,124.59,C347411438,0.0,-124.59,M256193236,332190.45,332315.04,0,0
709,DEBIT,31.67,C856658086,46141.86,46110.19,C123820888,519.24,550.91,0,0
709,CASH_IN,110.49,C259895098,45289.92,45400.41,C308627245,46708.08,46597.59,0,0
709,CASH_OUT,82.65,C211813419,6533.24,6450.59,C494568048,10327.79,10410.44,0,0
709,CASH_OUT,113.2,C193391747,5033.04,4919.84,C650268915,44443.93,44557.13,0,0
709,PAYMENT,482.59,C471628806,10099.59,9617.0,M661645361,621168.8,621651.39,0,0
709,PAYMENT,175.51,C246358877,22352.93,22177.42,M252784878,604731.57,604907.08,0,0
709,TRANSFER,152.0,C258713574,13190.14,13038.14,C422841039,44686.55,44838.55,0,0
709,CASH_OUT,32.31,C754450237,29883.29,29850.98,C752379424,231304.74,231337.05,0,0
709,CASH_IN,69.29,C352257139,3211.61,3280.9,C761866654,923.27,853.98,0,0
709,PAYMENT,41.16,C681429691,38958.33,38917.17,M966761734,682873.03,682914.19,0,0
709,CASH_IN,536.13,C909414231,44837.19,45373.32,C830951713,281681.14,281145.01,0,0
709,CASH_OUT,2570.52,C908499478,45141.85,42571.33,C719383907,44901.85,47472.37,0,0
709,CASH_IN,18.83,C549137975,12982.76,13001.59,C283703456,41502.22,41483.39,0,0
710,CASH_IN,90.98,C607708828,40953.03,41044.01,C599585697,18273.41,18182.43,0,0
710,CASH_OUT,80.91,C481095611,13392.87,13311.96,C736912745,7592.9,7673.81,0,0
710,CASH_OUT,86.97,C856996844,22793.28,22706.31,C947806370,7380.05,7467.02,0,0
710,CASH_OUT,1030.75,C621637967,3304.36,2273.61,C264104497,17753.36,18784.11,0,0
710,CASH_OUT,251.63,C856627848,24068.6,23816.97,C730275046,44807.17,45058.8,0,0
710,CASH_OUT,131.25,C356602883,41099.81,40968.56,C598745244,4246.44,4377.69,0,0
710,PAYMENT,49.1,C510920290,8951.51,8902.41,M693299800,487445.91,487495.01,0,0
710,CASH_IN,86.28,C976634385,5213.6,5299.88,C145361973,47995.82,47909.54,0,0
710,TRANSFER,1930.93,C331582448,46529.7,44598.77,C539745482,18475.34,20406.27,0,0
710,CASH_IN,40.07,C921291603,26138.14,26178.21,C519923814,5830.95,5790.88,0,0
710,CASH_OUT,138.56,C660649084,479.25,340.69,C371611324,19451.3,19589.86,0,0
710,CASH_OUT,72.47,C460563898,41345.61,41273.14,C134164765,26790.37,26862.84,0,0
710,TRANSFER,292.92,C918639255,51445.43,51152.51,C447879691,12242.44,12535.36,0,0
710,CASH_IN,39.35,C443128960,30429.64,30468.99,C354576491,10773.27,10733.92,0,0
710,CASH_OUT,41.15,C162234778,2991.06,2949.91,C568910806,587.26,628.41,0,0
710,PAYMENT,1243.69,C156316840,8752.19,7508.5,M218857306,286532.96,287776.65,0,0
710,DEBIT,62.76,C421603905,4439.74,4376.98,C998905359,28062.98,28125.74,0,0
710,CASH_OUT,4.73,C439255504,15809.92,15805.19,C972006145,3637.15,3641.88,0,0
710,CASH_OUT,442.92,C144709868,303178.18,302735.26,C431525565,33049.89,33492.81,0,0
710,CASH_IN,39.73,C478778014,33908.76,33948.49,C425327830,886.87,847.14,0,0
710,CASH_IN,221.85,C229109087,1356.62,1578.47,C887585483,43722.86,43501.01,0,0
710,TRANSFER,281.1,C785763506,31565.64,31284.54,C267206172,15629.77,15910.87,0,0
710,CASH_OUT,2617.33,C346721543,5746.24,3128.91,C497149254,22895.53,25512.86,0,0
710,PAYMENT,2544.6,C605205882,22444.93,19900.33,M274890544,473310.53,475855.13,0,0
710,PAYMENT,1.85,C255303387,16561.95,16560.1,M328469809,103880.26,103882.11,0,0
710,CASH_OUT,221.28,C772511404,32739.72,32518.44,C794201982,30639.7,30860.98,0,0
710,CASH_OUT,220.67,C198354841,24003.05,23782.38,C798545537,27580.05,27800.72,0,0
710,PAYMENT,29.33,C916834194,16954.62,16925.29,M543826917,645916.41,645945.74,0,0
710,CASH_OUT,842.54,C696164356,9308.21,8465.67,C495922925,7256.66,8099.2,0,0
710,CASH_OUT,198.67,C869043239,20535.15,20336.48,C338676980,50548.73,50747.4,0,0
710,CASH_OUT,331.89,C472361480,38099.41,37767.52,C612680728,28155.31,28487.2,0,0
710,CASH_OUT,4879.31,C415008540,4879.31,0.0,C784455368,11999.1,16878.41,1,0
710,CASH_IN,129.42,C605854058,32454.68,32584.1,C638277086,30497.95,30368.53,0,0
710,CASH_OUT,914.35,C491594605,1260.49,346.14,C354201292,41080.99,41995.34,0,0
710,PAYMENT,297.77,C344837397,6528.32,6230.55,M511279185,78533.43,78831.2,0,0
711,CASH_IN,21.61,C541749609,31115.77,31137.38,C632587721,45994.9,45973.29,0,0
711,CASH_IN,49.79,C144534908,30191.28,30241.07,C475111051,42469.77,42419.98,0,0
711,CASH_IN,330.61,C180632357,1324.53,1655.14,C211459673,3548.8,3218.19,0,0
711,DEBIT,1048.05,C708577721,12024.93,10976.88,C682554930,22670.94,23718.99,0,0
711,PAYMENT,385.3,C362286380,26032.15,25646.85,M164959927,96071.59,96456.89,0,0
711,CASH_OUT,14.0,C835499763,28698.18,28684.18,C287019819,42726.0,42740.0,0,0
711,TRANSFER,915.38,C378540509,57043.09,56127.71,C266953186,4521.29,5436.67,0,0
711,TRANSFER,13.72,C545725347,42326.58,42312.86,C762619002,7580.45,7594.17,0,0
711,PAYMENT,873.61,C216780289,19641.1,18767.49,M171100129,989496.88,990370.49,0,0
711,TRANSFER,210.01,C320788780,37231.56,37021.55,C242211188,7164.37,7374.38,0,0
711,CASH_IN,115.46,C123443844,18199.29,18314.75,C399832997,7022.29,6906.83,0,0
711,TRANSFER,74.15,C840721239,42739.31,42665.16,C267686938,40043.52,40117.67,0,0
711,DEBIT,5.86,C723623341,50453.82,50447.96,C219972749,9145.19,9151.05,0,0
711,CASH_IN,67.0,C819584012,47080.08,47147.08,C967199293,23782.97,23715.97,0,0
711,PAYMENT,5.62,C262388775,2553.12,2547.5,M830423424,653280.11,653285.73,0,0
711,PAYMENT,50.08,C144626368,-169.87,-219.95,M899148215,835440.85,835490.93,0,0
711,CASH_OUT,1360.76,C128058428,23413.9,22053.14,C449347303,4664.37,6025.13,0,0
711,CASH_OUT,136.73,C315946528,46519.89,46383.16,C745708907,42469.51,42606.24,0,0
711,CASH_OUT,535.54,C637326150,34887.8,34352.26,C150640828,39737.56,40273.1,0,0
711,CASH_OUT,2471.17,C988583386,2947.09,475.92,C682532590,21372.41,23843.58,0,0
711,CASH_IN,15.22,C499019187,41913.73,41928.95,C781163788,12184.52,12169.3,0,0
711,CASH_OUT,410.91,C880311310,21026.74,20615.83,C557681615,386044.16,386455.07,0,0
712,CASH_IN,846.36,C674220868,44556.99,45403.35,C784954604,9725.44,8879.08,0,0
712,TRANSFER,141.98,C162300956,15529.85,15387.87,C430065602,28896.4,29038.38,0,0
712,CASH_OUT,517.41,C613071291,32730.48,32213.07,C182111972,23358.94,23876.35,0,0
712,CASH_OUT,358.27,C590121331,13023.79,12665.52,C850061307,42068.97,42427.24,0,0
712,CASH_OUT,4.89,C855975298,12707.85,12702.96,C288869585,22903.24,22908.13,0,0
712,PAYMENT,605.55,C372965795,335346.59,334741.04,M963544699,851183.72,851789.27,0,0
712,CASH_IN,320.69,C149454265,50986.47,51307.16,C746162549,41115.66,40794.97,0,0
712,CASH_OUT,42.78,C134164765,26862.84,26820.06,C429723335,13634.91,13677.69,0,0
712,TRANSFER,14.79,C909673125,10455.4,10440.61,C381758090,24808.37,24823.16,0,0
712,DEBIT,1423.02,C545558383,2623.83,1200.81,C432108196,39724.02,41147.04,0,0
712,CASH_IN,62.13,C122977667,299.27,361.4,C607814669,45170.92,45108.79,0,0
712,CASH_OUT,129.42,C686748144,6008.26,5878.84,C356384429,4735.74,4865.16,0,0
712,PAYMENT,4.45,C737274210,29717.97,29713.52,M537429676,166002.68,166007.13,0,0
712,PAYMENT,510.57,C582513555,1338.74,828.17,M541981541,157013.7,157524.27,0,0
712,TRANSFER,166866.11,C608275336,22748.06,0.0,C510011860,19109.18,185975.28999999998,1,0
712,CASH_OUT,454.89,C612811172,20050.76,19595.87,C894393847,3791.78,4246.67,0,0
712,CASH_OUT,246.26,C850802538,9801.73,9555.47,C486332745,16304.26,16550.52,0,0
712,PAYMENT,1776.92,C585759547,6.54,-1770.38,M188456111,392502.08,394279.0,0,0
712,CASH_OUT,51.57,C213093348,56133.08,56081.51,C439756941,47107.22,47158.79,0,0
712,PAYMENT,39.1,C159742056,42145.86,42106.76,M332599041,397799.34,397838.44,0,0
712,PAYMENT,8.54,C202193202,31558.31,31549.77,M489719175,41764.03,41772.57,0,0
712,PAYMENT,630.85,C575105097,1546.08,915.23,M410218193,168839.54,169470.39,0,0
712,CASH_IN,44.58,C649236999,823.83,868.41,C938246149,8734.16,8689.58,0,0
712,CASH_OUT,21.52,C300657258,34549.07,34527.55,C386173190,2732.12,2753.64,0,0
712,CASH_IN,26.22,C239770962,36453.24,36479.46,C184615064,3775.44,3749.22,0,0
712,PAYMENT,347.47,C757518323,66371.88,66024.41,M438098922,482659.98,483007.45,0,0
712,PAYMENT,119.25,C634419967,12392.93,12273.68,M565997649,21300.17,21419.42,0,0
712,TRANSFER,218.66,C803294348,123153.52,122934.86,C807137709,327715.31,327933.97,0,0
712,CASH_IN,159.5,C245049752,11804.7,11964.2,C760330946,6745.19,6585.69,0,0
712,PAYMENT,148.91,C393884421,14101.34,13952.43,M364191776,304401.56,304550.47,0,0
712,DEBIT,14.44,C543164122,14390.96,14376.52,C743254424,37713.9,37728.34,0,0
712,CASH_OUT,560.64,C100882390,45977.28,45416.64,C802673951,35891.74,36452.38,0,0
712,CASH_OUT,95.07,C844475400,9487.64,9392.57,C875594763,30123.4,30218.47,0,0
712,PAYMENT,1664.53,C907265792,35838.99,34174.46,M754237205,15711.63,17376.16,0,0
712,CASH_IN,765.2,C495549065,48621.74,49386.94,C645238384,1056.84,291.64,0,0
712,CASH_IN,33.45,C681791827,13053.89,13087.34,C586111944,29008.98,28975.53,0,0
712,CASH_IN,634.41,C777244491,25339.89,25974.3,C380219649,44861.93,44227.52,0,0
712,TRANSFER,29.09,C747187348,47117.99,47088.9,C756657188,2503.45,2532.54,0,0
712,TRANSFER,5.67,C600596530,5574.83,5569.16,C543703587,47.96,53.63,0,0
713,TRANSFER,185.13,C582240873,27919.45,27734.32,C696601182,51162.39,51347.52,0,0
713,CASH_OUT,4.46,C918250562,8182.38,8177.92,C539538409,281.66,286.12,0,0
713,CASH_OUT,26.93,C408700719,28751.75,28724.82,C578315884,25256.96,25283.89,0,0
713,CASH_OUT,28.68,C260944610,578.85,550.17,C332143569,1852.89,1881.57,0,0
713,TRANSFER,42094.75,C615257841,42094.75,0.0,C830140013,390.18,42484.93,1,0
713,CASH_IN,55.95,C262388775,2547.5,2603.45,C887679959,41050.98,40995.03,0,0
713,CASH_OUT,23.62,C510011860,185975.28999999998,185951.67,C525899727,8769.29,8792.91,0,0
713,CASH_IN,107.53,C459003518,10374.72,10482.25,C985951413,33051.22,32943.69,0,0
713,TRANSFER,4.28,C184902045,5834.74,5830.46,C986994315,43902.25,43906.53,0,0
713,CASH_OUT,2184.97,C677574317,19413.510000000002,17228.54,C229694273,21237.51,23422.48,0,0
713,CASH_OUT,92.03,C230475309,18301.55,18209.52,C283306751,9474.67,9566.7,0,0
713,CASH_OUT,235.88,C139155842,78116.14,77880.26,C171255768,840.6,1076.48,0,0
713,PAYMENT,182.74,C659123438,11662.58,11479.84,M858438052,401940.43,402123.17,0,0
713,CASH_OUT,742.12,C724504548,37347.94,36605.82,C486243213,39155.09,39897.21,0,0
713,TRANSFER,39508.65,C171648301,39508.65,0.0,C461152747,30849.92,70358.57,1,0
713,TRANSFER,11.62,C929156663,14088.21,14076.59,C175517466,336349.35,336360.97,0,0
713,CASH_OUT,164.23,C608139065,63.950000000000045,-100.28,C837245133,53443.48,53607.71,0,0
713,CASH_OUT,324.85,C507299978,22894.12,22569.27,C314708183,30800.57,31125.42,0,0
713,PAYMENT,142.85,C898728868,50163.6,50020.75,M237760748,475871.38,476014.23,0,0
713,CASH_OUT,124.38,C448571844,24928.14,24803.76,C518653714,50881.61,51005.99,0,0
713,CASH_IN,182.95,C782334724,3248.86,3431.81,C280597162,38702.43,38519.48,0,0
